holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,date_time,traffic_volume
0,293.64,2.33,0,40,6,18,3616
0,278.11,2.31,0,90,6,4,237
0,298.76,2.29,0,88,6,2,566
0,289.88,2.29,0,92,6,7,6791
0,289.88,2.29,0,92,5,7,6791
0,271.35,2.29,0,90,6,0,528
0,293.97,2.29,0,40,6,5,2672
0,293.97,2.29,0,40,10,5,2672
0,296.74,2.29,0,90,6,21,3418
0,293.9,2.29,0,75,6,8,5267
0,293.9,2.29,0,75,5,8,5267
0,293.9,2.29,0,75,10,8,5267
0,294.04,2.29,0,90,6,9,4767
0,294.04,2.29,0,90,5,9,4767
0,290.41,2.29,0,76,6,18,4356
0,283.88,2.29,0,1,6,5,3036
0,283.88,2.29,0,1,5,5,3036
0,282.84,2.29,0,1,6,6,5868
0,290.01,2.29,0,90,6,22,1392
0,290.01,2.29,0,90,5,22,1392
0,290.01,2.29,0,90,2,22,1392
0,293.62,2.26,0,90,6,22,1351
0,293.62,2.26,0,90,5,22,1351
0,293.62,2.26,0,90,2,22,1351
0,277.93,2.22,0,90,6,11,4707
0,294.86,2.22,0,90,6,11,4647
0,294.86,2.22,0,90,10,11,4647
0,294.86,2.22,0,90,5,11,4647
0,291.91,2.22,0,40,6,6,1050
0,291.91,2.22,0,40,5,6,1050
0,277.18,2.21,0,75,6,15,6023
0,278.1,2.21,0,90,6,15,3544
0,293.14,2.2,0,90,6,1,345
0,285.04,2.2,0,90,6,23,891
0,285.04,2.2,0,90,5,23,891
0,285.04,2.2,0,90,2,23,891
0,291.99,2.2,0,56,6,4,853
0,292.56,2.2,0,90,6,14,5499
0,292.56,2.2,0,90,10,14,5499
0,292.56,2.2,0,90,5,14,5499
0,293,2.19,0,90,6,0,1180
0,278.45,2.18,0,90,6,6,5421
0,287.82,2.16,0,56,6,16,6744
0,287.82,2.16,0,56,5,16,6744
0,291.74,2.16,0,48,6,6,961
0,291.74,2.16,0,48,5,6,961
0,291.79,2.16,0,92,6,6,961
0,279.89,2.16,0,90,6,20,3243
0,293.26,2.16,0,90,6,0,536
0,291.54,2.16,0,76,6,1,423
0,291.54,2.16,0,76,5,1,423
0,295.42,2.16,0,90,6,16,4317
0,295.42,2.16,0,90,10,16,4317
0,295.42,2.16,0,90,5,16,4317
0,294.07,2.16,0,40,6,4,847
0,294.07,2.16,0,40,10,4,847
0,290.73,2.16,0,90,6,11,4856
0,290.73,2.16,0,90,5,11,4856
0,287.93,2.16,0,90,6,1,351
0,287.93,2.16,0,90,10,1,351
0,287.93,2.16,0,90,5,1,351
0,293.35,2.15,0,90,6,11,3998
0,293.35,2.15,0,90,5,11,3998
0,293.35,2.15,0,90,2,11,3998
0,276.76,2.14,0,90,6,6,654
0,275.81,2.13,0,90,6,14,4561
0,297.13,2.12,0,80,6,19,3407
0,273.48,2.11,0,90,6,21,2125
0,276.79,2.1,0,75,6,15,4811
0,277.88,2.1,0,90,6,10,4425
0,292.32,2.1,0,90,6,5,709
0,292.32,2.1,0,90,10,5,709
0,296.04,2.1,0,90,6,5,2903
0,296.04,2.1,0,90,10,5,2903
0,296.36,2.1,0,75,6,1,379
0,296.36,2.1,0,75,10,1,379
0,289.79,2.1,0,1,6,4,851
0,289.79,2.1,0,1,10,4,851
0,289.79,2.1,0,1,5,4,851
0,294.13,2.08,0,90,6,22,1716
0,295.23,2.06,0,90,6,9,5359
0,295.23,2.06,0,90,10,9,5359
0,276.36,2.05,0,90,6,14,5295
0,290.52,2.05,0,90,6,11,4677
0,290.52,2.05,0,90,5,11,4677
0,290.52,2.05,0,90,2,11,4677
0,289.54,2.03,0,92,6,5,2996
0,289.54,2.03,0,92,5,5,2996
0,286.77,2.03,0,92,6,12,5339
0,286.77,2.03,0,92,5,12,5339
0,286.77,2.03,0,92,10,12,5339
0,266.02,2.03,0,90,6,8,2868
0,263.71,2.03,0,1,6,13,3754
0,271.63,2.03,0,90,6,23,1100
0,271.06,2.03,0,90,6,1,375
0,295.33,2.03,0,90,6,8,5515
0,295.33,2.03,0,90,10,8,5515
0,289.69,2.03,0,90,6,13,4830
0,289.81,2.03,0,76,6,2,218
0,289.69,2.03,0,88,6,8,1963
0,288.9,2.03,0,88,6,1,314
0,291.79,2.03,0,90,6,10,4539
0,291.79,2.03,0,90,5,10,4539
0,291.79,2.03,0,90,10,10,4539
0,286.25,2.03,0,1,6,23,993
0,284.32,1.98,0,90,6,16,6215
0,284.32,1.98,0,90,5,16,6215
0,284.32,1.98,0,90,10,16,6215
0,291.12,1.96,0,44,6,23,2943
0,291.12,1.96,0,44,10,23,2943
0,292.59,1.95,0,36,6,2,442
0,292.2,1.93,0,90,6,18,4265
0,263.8,1.91,0,90,6,10,3431
0,291.24,1.91,0,90,6,19,3221
0,291.24,1.91,0,90,5,19,3221
0,291.24,1.91,0,90,2,19,3221
0,293.16,1.91,0,1,6,11,4579
0,284.99,1.91,0,90,6,21,2269
0,284.99,1.91,0,90,10,21,2269
0,292.25,1.9,0,90,6,7,6010
0,288.23,1.88,0,92,6,5,459
0,275.8,1.87,0,90,6,15,5713
0,273.4,1.86,0,90,6,20,2483
0,275.78,1.86,0,90,6,10,4655
0,275.78,1.86,0,90,8,10,4655
0,290.62,1.86,0,75,6,19,3020
0,290.62,1.86,0,75,5,19,3020
0,290.62,1.86,0,75,10,19,3020
0,289.05,1.86,0,90,6,1,401
0,289.05,1.86,0,90,10,1,401
0,289.08,1.86,0,90,6,2,282
0,289.08,1.86,0,90,10,2,282
0,292.31,1.85,0,90,6,4,741
0,292.38,1.85,0,68,6,5,709
0,292.38,1.85,0,68,10,5,709
0,292.38,1.85,0,68,2,5,709
0,294.34,1.85,0,90,6,19,2922
0,294.34,1.85,0,90,10,19,2922
0,296.16,1.85,0,90,6,14,4785
0,296.16,1.85,0,90,5,14,4785
0,286.71,1.84,0,92,6,7,6873
0,286.71,1.84,0,92,5,7,6873
0,286.71,1.84,0,92,2,7,6873
0,287,1.83,0,90,6,22,1924
0,287,1.83,0,90,10,22,1924
0,292.39,1.82,0,90,6,16,6088
0,292.39,1.82,0,90,10,16,6088
0,292.39,1.82,0,90,5,16,6088
0,281.39,1.8,0,76,6,21,2688
0,281.39,1.8,0,76,5,21,2688
0,277.87,1.8,0,90,6,9,5380
0,292.44,1.8,0,92,6,10,4711
0,292.44,1.8,0,92,5,10,4711
0,292.44,1.8,0,92,10,10,4711
0,290.85,1.8,0,90,6,7,6000
0,290.85,1.8,0,90,2,7,6000
0,296.54,1.8,0,40,6,6,1376
0,296.54,1.8,0,40,10,6,1376
0,297.33,1.8,0,90,6,6,880
0,297.33,1.8,0,90,10,6,880
0,297.33,1.8,0,90,5,6,880
0,292.03,1.8,0,90,6,4,809
0,292.03,1.8,0,90,10,4,809
0,292.03,1.8,0,90,2,4,809
0,293.18,1.78,0,24,6,1,804
0,293.18,1.78,0,24,10,1,804
0,292.92,1.78,0,24,6,2,656
0,292.92,1.78,0,24,10,2,656
0,266.98,1.78,0,90,6,7,3235
0,263.92,1.78,0,90,6,11,2893
0,276.05,1.78,0,90,6,14,5324
0,287.48,1.78,0,80,6,10,4385
0,287.48,1.78,0,80,5,10,4385
0,293.57,1.78,0,44,6,11,4041
0,301.57,1.78,0,40,6,17,5586
0,291.14,1.78,0,90,6,6,5377
0,291.14,1.78,0,90,5,6,5377
0,291.14,1.78,0,90,2,6,5377
0,290.14,1.78,0,90,6,4,1050
0,290.14,1.78,0,90,10,4,1050
0,290.14,1.78,0,90,5,4,1050
0,294.49,1.78,0,92,6,17,5945
0,292.84,1.78,0,90,6,21,1752
0,292.84,1.78,0,90,10,21,1752
0,292.84,1.78,0,90,5,21,1752
0,292.81,1.78,0,80,6,22,1791
0,287.95,1.78,0,92,6,9,3005
0,290.97,1.78,0,90,6,0,1089
0,290.97,1.78,0,90,5,0,1089
0,290.9,1.78,0,90,6,3,366
0,290.9,1.78,0,90,5,3,366
0,290.96,1.78,0,90,6,4,500
0,290.96,1.78,0,90,5,4,500
0,291.48,1.78,0,90,6,9,4100
0,291.48,1.78,0,90,5,9,4100
0,291.48,1.78,0,90,3,9,4100
0,292.29,1.78,0,90,6,10,4509
0,292.29,1.78,0,90,5,10,4509
0,293.32,1.78,0,90,6,11,4647
0,293.32,1.78,0,90,5,11,4647
0,293.9,1.78,0,90,6,12,4846
0,297.65,1.78,0,75,6,16,4677
0,297.81,1.78,0,40,6,18,3914
0,297.16,1.78,0,20,6,19,3371
0,295.82,1.78,0,20,6,20,3071
0,292.14,1.78,0,5,6,22,2713
0,292.14,1.78,0,5,5,22,2713
0,292.14,1.78,0,5,3,22,2713
0,291.15,1.78,0,1,6,23,2134
0,291.15,1.78,0,1,5,23,2134
0,291.15,1.78,0,1,3,23,2134
0,290.73,1.78,0,1,6,0,1375
0,290.73,1.78,0,1,5,0,1375
0,290.21,1.78,0,1,6,2,614
0,290.21,1.78,0,1,5,2,614
0,290.21,1.78,0,1,3,2,614
0,290.78,1.78,0,1,6,3,382
0,290.78,1.78,0,1,5,3,382
0,290.78,1.78,0,1,3,3,382
0,291.8,1.78,0,90,6,5,551
0,291.8,1.78,0,90,5,5,551
0,292.34,1.78,0,75,6,6,1106
0,292.34,1.78,0,75,5,6,1106
0,292.34,1.78,0,75,10,6,1106
0,296.04,1.78,0,1,6,11,4394
0,296.69,1.78,0,75,6,12,4638
0,298.83,1.78,0,75,6,14,4565
0,298.83,1.78,0,75,10,14,4565
0,300.39,1.78,0,75,6,16,4259
0,302.1,1.78,0,40,6,17,3998
0,302.1,1.78,0,40,10,17,3998
0,301.24,1.78,0,20,6,18,3688
0,300.7,1.78,0,5,6,19,3165
0,299.25,1.78,0,5,6,20,2840
0,297.78,1.78,0,40,6,21,2330
0,297.57,1.78,0,5,6,22,1913
0,296.89,1.78,0,40,6,23,1208
0,296.84,1.78,0,1,6,0,666
0,296.95,1.78,0,90,6,1,337
0,296.95,1.78,0,90,5,1,337
0,296.47,1.78,0,1,6,3,358
0,296.62,1.78,0,20,6,5,3129
0,296.29,1.78,0,75,6,6,5575
0,296.34,1.78,0,75,6,7,6493
0,297,1.78,0,75,6,8,6125
0,297.85,1.78,0,40,6,9,5094
0,298.69,1.78,0,90,6,10,4672
0,300,1.78,0,90,6,12,4880
0,300.25,1.78,0,90,6,13,4890
0,300.42,1.78,0,90,6,14,5048
0,300.84,1.78,0,1,6,16,6535
0,300.51,1.78,0,40,6,17,5298
0,292.81,1.78,0,40,6,21,2139
0,287.48,1.78,0,90,6,4,914
0,287.48,1.78,0,90,5,4,914
0,285.67,1.76,0,92,6,10,4260
0,285.67,1.76,0,92,5,10,4260
0,288.15,1.72,0,92,6,7,1053
0,288.15,1.72,0,92,5,7,1053
0,288.15,1.72,0,92,2,7,1053
0,287.96,1.72,0,90,6,2,227
0,287.96,1.72,0,90,10,2,227
0,273.43,1.71,0,90,6,18,4330
0,277.82,1.71,0,90,6,8,5646
0,286.62,1.7,0,92,6,8,6013
0,286.62,1.7,0,92,5,8,6013
0,276.86,1.7,0,90,6,5,2705
0,278.07,1.69,0,90,6,8,5340
0,278.07,1.69,0,90,5,8,5340
0,278.07,1.69,0,90,2,8,5340
0,277.99,1.69,0,90,6,9,5101
0,277.99,1.69,0,90,2,9,5101
0,288.93,1.68,0,44,6,0,1297
0,288.2,1.68,0,75,6,3,340
0,288.2,1.68,0,75,10,3,340
0,288.2,1.68,0,75,5,3,340
0,294.69,1.67,0,90,6,4,868
0,294.69,1.67,0,90,10,4,868
0,282.29,1.66,0,92,6,6,5452
0,282.29,1.66,0,92,5,6,5452
0,282.29,1.66,0,92,2,6,5452
0,285.93,1.66,0,90,6,11,4991
0,285.93,1.66,0,90,5,11,4991
0,285.93,1.66,0,90,2,11,4991
0,287.99,1.66,0,90,6,8,5331
0,287.99,1.66,0,90,5,8,5331
0,294.23,1.65,0,80,6,8,5866
0,288.11,1.65,0,90,6,12,4734
0,288.11,1.65,0,90,5,12,4734
0,277.3,1.63,0,40,6,16,5663
0,276.66,1.61,0,90,6,8,1485
0,284.58,1.6,0,90,6,8,2620
0,284.58,1.6,0,90,10,8,2620
0,284.58,1.6,0,90,5,8,2620
0,295.01,1.6,0,90,6,17,5494
0,295.01,1.6,0,90,5,17,5494
0,295.01,1.6,0,90,2,17,5494
0,292.59,1.59,0,90,6,2,543
0,295.7,1.56,0,90,6,19,3034
0,295.7,1.56,0,90,2,19,3034
0,295.7,1.56,0,90,10,19,3034
0,292.74,1.55,0,90,6,1,739
0,283.33,1.55,0,90,6,4,828
0,283.33,1.55,0,90,5,4,828
0,292.47,1.53,0,90,6,3,317
0,293.34,1.52,0,88,6,1,828
0,292.85,1.52,0,88,6,17,3882
0,292.85,1.52,0,88,5,17,3882
0,291.7,1.52,0,90,6,7,1264
0,291.7,1.52,0,90,5,7,1264
0,291.7,1.52,0,90,2,7,1264
0,289.91,1.52,0,80,6,4,822
0,289.91,1.52,0,80,5,4,822
0,289.73,1.52,0,75,6,6,6053
0,271.3,1.52,0,64,6,8,4173
0,271.3,1.52,0,64,8,8,4173
0,271.3,1.52,0,64,5,8,4173
0,271.45,1.52,0,90,6,10,3869
0,271.45,1.52,0,90,5,10,3869
0,271.45,1.52,0,90,8,10,3869
0,271.45,1.52,0,90,3,10,3869
0,278.38,1.52,0,75,6,22,1248
0,278.46,1.52,0,75,6,23,849
0,279.65,1.52,0,90,6,16,6136
0,294.42,1.52,0,24,6,19,3315
0,295.98,1.52,0,1,6,22,3498
0,295.86,1.52,0,90,6,14,5182
0,295.86,1.52,0,90,10,14,5182
0,295.86,1.52,0,90,5,14,5182
0,290.52,1.52,0,90,6,18,3857
0,290.52,1.52,0,90,10,18,3857
0,283.52,1.52,0,90,6,7,6807
0,283.52,1.52,0,90,5,7,6807
0,283.52,1.52,0,90,10,7,6807
0,278.22,1.52,0,90,6,18,4884
0,278.22,1.52,0,90,5,18,4884
0,278.22,1.52,0,90,2,18,4884
0,277.9,1.52,0,90,6,21,2819
0,277.9,1.52,0,90,5,21,2819
0,277.9,1.52,0,90,2,21,2819
0,286.79,1.52,0,90,6,16,6334
0,283.85,1.52,0,90,6,3,300
0,283.85,1.52,0,90,5,3,300
0,283.85,1.52,0,90,2,3,300
0,290.97,1.52,0,90,6,2,301
0,290.97,1.52,0,90,10,2,301
0,290.97,1.52,0,90,5,2,301
0,292.4,1.52,0,75,6,17,4609
0,296,1.52,0,92,6,16,6355
0,292.6,1.52,0,32,6,6,4953
0,294.69,1.52,0,1,6,21,2298
0,294.69,1.52,0,1,10,21,2298
0,294.69,1.52,0,1,5,21,2298
0,294.69,1.52,0,1,2,21,2298
0,293.16,1.52,0,90,6,1,356
0,293.16,1.52,0,90,10,1,356
0,293.16,1.52,0,90,5,1,356
10,293.17,1.52,0,90,6,0,1064
10,293.17,1.52,0,90,10,0,1064
0,297.38,1.52,0,1,6,3,310
0,297.38,1.52,0,1,10,3,310
0,297.38,1.52,0,1,5,3,310
0,289.87,1.52,0,76,6,5,2758
0,290.8,1.52,0,92,6,16,5644
0,293.63,1.52,0,40,6,20,2536
0,290.89,1.52,0,90,6,1,364
0,290.89,1.52,0,90,5,1,364
0,290.57,1.52,0,90,6,2,234
0,290.57,1.52,0,90,5,2,234
0,290.26,1.52,0,90,6,4,986
0,290.26,1.52,0,90,5,4,986
0,290.1,1.52,0,90,6,5,3161
0,290.1,1.52,0,90,5,5,3161
0,290.1,1.52,0,90,4,5,3161
0,290.28,1.51,0,90,6,10,4390
0,290.28,1.51,0,90,5,10,4390
0,276.83,1.5,0,90,6,9,2109
0,276.37,1.5,0,90,6,6,5537
0,296.2,1.5,0,90,6,1,398
0,296.2,1.5,0,90,10,1,398
0,296.2,1.5,0,90,5,1,398
0,291.52,1.49,0,90,6,1,816
0,291.52,1.49,0,90,10,1,816
0,292.82,1.49,0,36,6,0,814
0,284.33,1.47,0,90,6,17,5794
0,279.2,1.46,0,90,6,4,810
0,278.02,1.46,0,90,6,12,5021
0,293.64,1.45,0,90,6,21,2105
0,293.64,1.45,0,90,5,21,2105
0,293.64,1.45,0,90,2,21,2105
0,287.71,1.44,0,92,6,14,5162
0,287.71,1.44,0,92,5,14,5162
0,287.71,1.44,0,92,2,14,5162
0,284.71,1.44,0,90,6,2,213
0,284.71,1.44,0,90,5,2,213
0,284.71,1.44,0,90,2,2,213
0,287.94,1.41,0,92,6,13,4904
0,287.94,1.41,0,92,5,13,4904
0,279.32,1.41,0,64,6,15,4424
0,291.16,1.41,0,90,6,16,5933
0,291.16,1.41,0,90,5,16,5933
0,291.16,1.41,0,90,2,16,5933
0,288.48,1.41,0,92,6,8,2334
0,295.18,1.4,0,88,6,15,4242
0,295.18,1.4,0,88,10,15,4242
0,264.59,1.4,0,90,6,12,3308
0,294.13,1.4,0,75,6,23,1306
0,294.13,1.4,0,75,10,23,1306
0,284.79,1.4,0,75,6,22,1609
0,284.79,1.4,0,75,5,22,1609
0,284.79,1.4,0,75,10,22,1609
0,277.94,1.4,0,92,6,20,2934
0,277.94,1.4,0,92,5,20,2934
0,277.94,1.4,0,92,2,20,2934
0,291.5,1.4,0,90,6,10,4507
0,291.5,1.4,0,90,2,10,4507
0,292.22,1.4,0,40,6,1,537
0,292.22,1.4,0,40,10,1,537
0,294.04,1.4,0,90,6,3,378
0,294.04,1.4,0,90,10,3,378
0,294.04,1.4,0,90,5,3,378
0,294.83,1.4,0,75,6,12,4549
0,292.87,1.4,0,90,6,23,921
0,292.87,1.4,0,90,2,23,921
0,281.72,1.39,0,92,6,20,2959
0,281.72,1.39,0,92,5,20,2959
0,296.49,1.39,0,75,6,15,5724
0,296.49,1.39,0,75,5,15,5724
0,296.49,1.39,0,75,10,15,5724
0,277.77,1.38,0,20,6,17,5084
0,299.21,1.37,0,90,6,14,4866
0,289.88,1.35,0,90,6,6,905
0,289.88,1.35,0,90,5,6,905
0,289.88,1.35,0,90,2,6,905
0,291.49,1.35,0,90,6,4,879
0,291.49,1.35,0,90,5,4,879
0,291.49,1.35,0,90,2,4,879
0,286.66,1.34,0,92,6,6,5513
0,290.98,1.34,0,90,6,23,3073
0,295.88,1.34,0,48,6,16,5729
0,284.82,1.33,0,90,6,20,2527
0,284.82,1.33,0,90,5,20,2527
0,284.82,1.33,0,90,2,20,2527
0,291.82,1.33,0,44,6,8,1900
0,290.86,1.33,0,90,6,15,5468
0,290.86,1.33,0,90,5,15,5468
0,290.86,1.33,0,90,2,15,5468
0,278.14,1.32,0,90,6,9,4763
0,277.09,1.32,0,90,6,4,812
0,294.36,1.31,0,90,6,17,4423
0,277.77,1.3,0,40,6,16,6482
0,294.83,1.3,0,75,6,19,3393
0,295.08,1.3,0,90,6,16,5530
0,295.08,1.3,0,90,10,16,5530
0,295.08,1.3,0,90,5,16,5530
0,288.22,1.3,0,90,6,9,5264
0,288.22,1.3,0,90,5,9,5264
0,286.94,1.29,0,68,6,5,2717
0,282.62,1.28,0,90,6,22,1466
0,294.51,1.27,0,88,6,10,4731
0,280.46,1.27,0,90,6,13,4592
0,280.46,1.27,0,90,10,13,4592
0,280.46,1.27,0,90,5,13,4592
0,274.3,1.27,0,64,6,13,4739
0,274.3,1.27,0,64,8,13,4739
0,274.3,1.27,0,64,5,13,4739
0,274.3,1.27,0,64,3,13,4739
0,274.3,1.27,0,64,2,13,4739
0,271.53,1.27,0,90,6,9,3876
0,271.53,1.27,0,90,8,9,3876
0,271.53,1.27,0,90,5,9,3876
0,260.1,1.27,0,90,6,21,2221
0,260.1,1.27,0,90,8,21,2221
0,260.1,1.27,0,90,5,21,2221
0,271.75,1.27,0,64,6,23,1571
0,280.3,1.27,0,40,6,12,5748
0,279.83,1.27,0,90,6,22,1893
0,298.78,1.27,0,40,6,15,4399
0,298.78,1.27,0,40,4,15,4399
0,293.25,1.27,0,75,6,20,2527
0,293.25,1.27,0,75,10,20,2527
0,293.53,1.27,0,90,6,5,2780
0,293.53,1.27,0,90,5,5,2780
0,297.65,1.27,0,75,6,17,4199
0,297.65,1.27,0,75,2,17,4199
0,296.83,1.27,0,75,6,2,325
0,296.83,1.27,0,75,5,2,325
0,285.83,1.27,0,90,6,23,1632
0,291.03,1.27,0,75,6,15,4143
0,291.03,1.27,0,75,5,15,4143
0,291.03,1.27,0,75,10,15,4143
0,291.03,1.27,0,75,2,15,4143
0,293.15,1.27,0,92,6,13,4861
0,292.65,1.27,0,90,6,5,2649
0,292.65,1.27,0,90,5,5,2649
0,292.65,1.27,0,90,10,5,2649
0,293.54,1.27,0,68,6,19,3045
0,294.05,1.27,0,24,6,22,1877
0,291.7,1.27,0,76,6,7,5800
0,289.76,1.27,0,1,6,7,5945
0,293.01,1.27,0,80,6,5,541
0,293.19,1.27,0,90,6,3,424
0,293.19,1.27,0,90,10,3,424
0,293.19,1.27,0,90,2,3,424
0,300.53,1.27,0,1,6,15,5661
0,289.46,1.27,0,40,6,9,5153
0,289.46,1.27,0,40,5,9,5153
0,289.46,1.27,0,40,2,9,5153
0,285.67,1.27,0,5,6,9,5328
0,279.33,1.25,0,40,6,17,3439
0,284.48,1.24,0,90,6,8,5653
0,284.48,1.24,0,90,5,8,5653
0,284.48,1.24,0,90,2,8,5653
0,278.79,1.22,0,90,6,5,2801
0,280.2,1.21,0,76,6,23,1236
0,280.2,1.21,0,76,2,23,1236
0,277.73,1.21,0,90,6,20,2240
0,279.69,1.21,0,90,6,21,1941
0,286.23,1.21,0,90,6,12,5292
0,286.23,1.21,0,90,5,12,5292
0,286.23,1.21,0,90,2,12,5292
0,295.28,1.21,0,90,6,11,4477
0,295.28,1.21,0,90,5,11,4477
0,288.39,1.2,0,75,6,19,3071
0,278.12,1.2,0,90,6,7,5735
0,276.04,1.2,0,90,6,7,6203
0,276.15,1.2,0,90,6,8,5626
0,294.68,1.2,0,90,6,7,954
0,294.68,1.2,0,90,5,7,954
0,293.75,1.2,0,92,6,19,3106
0,288.03,1.2,0,1,6,2,293
0,298.1,1.2,0,1,6,22,2560
0,298.1,1.2,0,1,5,22,2560
0,289.37,1.2,0,75,6,3,398
0,289.37,1.2,0,75,5,3,398
0,289.37,1.2,0,75,2,3,398
0,300.9,1.2,0,20,6,21,2619
0,291.01,1.2,0,0,6,3,404
0,289.07,1.19,0,68,6,12,4518
0,284.8,1.19,0,90,6,0,525
0,284.8,1.19,0,90,2,0,525
0,289.59,1.16,0,100,6,23,1138
0,292.78,1.15,0,90,6,15,5511
0,292.78,1.15,0,90,5,15,5511
0,292.78,1.15,0,90,2,15,5511
0,291.13,1.15,0,90,6,3,356
0,294.17,1.15,0,1,6,9,3408
0,294.17,1.15,0,1,5,9,3408
0,299.39,1.15,0,75,6,15,4289
0,299.39,1.15,0,75,10,15,4289
0,296.98,1.15,0,75,6,2,292
0,296.98,1.15,0,75,10,2,292
0,274.57,1.14,0,90,6,16,6060
0,293.06,1.14,0,20,6,3,435
0,293.06,1.14,0,20,10,3,435
0,290.56,1.14,0,75,6,10,4008
0,290.56,1.14,0,75,5,10,4008
0,289.83,1.14,0,100,6,22,1266
0,295.91,1.14,0,40,6,12,4583
0,295.91,1.14,0,40,10,12,4583
0,279.5,1.13,0,68,6,0,686
0,278.52,1.13,0,90,6,2,255
0,290.78,1.13,0,1,6,4,845
0,278.59,1.12,0,90,6,20,2785
0,278.58,1.12,0,90,6,21,2308
0,274.89,1.11,0,90,6,13,4124
0,292.65,1.11,0,92,6,20,2508
0,286.45,1.11,0,92,6,4,850
0,287.73,1.1,0,90,6,8,1598
0,287.73,1.1,0,90,5,8,1598
0,289.3,1.1,0,75,6,7,6147
0,289.3,1.1,0,75,5,7,6147
0,289,1.1,0,90,6,11,4592
0,289,1.1,0,90,5,11,4592
0,289,1.1,0,90,2,11,4592
0,278.95,1.09,0,68,6,1,424
0,278.95,1.09,0,68,5,1,424
0,278.95,1.09,0,68,2,1,424
0,288.59,1.09,0,44,6,10,3225
0,288.59,1.09,0,44,5,10,3225
0,292.54,1.09,0,90,6,16,5907
0,292.54,1.09,0,90,5,16,5907
0,292.54,1.09,0,90,2,16,5907
0,292.97,1.09,0,75,6,7,5700
0,292.97,1.09,0,75,10,7,5700
0,292.97,1.09,0,75,5,7,5700
0,292.97,1.09,0,75,2,7,5700
0,277.76,1.09,0,90,6,22,1993
0,277.76,1.09,0,90,5,22,1993
0,277.76,1.09,0,90,2,22,1993
0,289.44,1.09,0,80,6,4,874
0,273.75,1.08,0,90,6,17,5857
0,277.39,1.08,0,90,6,3,337
0,278.52,1.07,0,64,6,13,4162
0,276.16,1.07,0,64,6,15,3952
0,281.56,1.07,0,90,6,22,2107
0,277.05,1.06,0,64,6,15,5268
0,278.59,1.06,0,90,6,15,5633
0,292.62,1.06,0,75,6,0,522
0,292.62,1.06,0,75,2,0,522
0,278.46,1.05,0,90,6,6,5215
0,284.36,1.04,0,92,6,18,4123
0,284.36,1.04,0,92,5,18,4123
0,294.13,1.04,0,90,6,20,3047
0,294.35,1.03,0,75,6,22,2296
0,294.35,1.03,0,75,10,22,2296
0,289.96,1.02,0,80,6,6,5865
0,289.96,1.02,0,80,10,6,5865
0,291.25,1.02,0,100,6,13,5357
0,300.64,1.02,0,44,6,13,5306
0,297.69,1.02,0,92,6,17,4270
0,297.39,1.02,0,0,6,15,5907
0,286.82,1.02,0,92,6,23,1845
0,286.82,1.02,0,92,5,23,1845
0,287.21,1.02,0,92,6,3,373
0,284.6,1.02,0,92,6,12,4989
0,284.6,1.02,0,92,5,12,4989
0,284.6,1.02,0,92,2,12,4989
0,274.21,1.02,0,64,6,11,4748
0,274.46,1.02,0,64,6,15,5655
0,274.46,1.02,0,64,8,15,5655
0,274.46,1.02,0,64,5,15,5655
0,274.07,1.02,0,64,6,18,3611
0,274.07,1.02,0,64,8,18,3611
0,274.07,1.02,0,64,5,18,3611
0,274.07,1.02,0,64,2,18,3611
0,260.17,1.02,0,90,6,12,3313
0,260.17,1.02,0,90,8,12,3313
0,259.97,1.02,0,64,6,23,1375
0,259.97,1.02,0,64,5,23,1375
0,268.25,1.02,0,75,6,10,4021
0,268.25,1.02,0,75,8,10,4021
0,276.1,1.02,0,64,6,14,3938
0,272.73,1.02,0,90,6,11,4147
0,270.82,1.02,0,90,6,2,305
0,276.92,1.02,0,90,6,18,3511
0,276.41,1.02,0,90,6,19,3009
0,284.93,1.02,0,92,6,2,258
0,293.56,1.02,0,90,6,23,1007
0,293.46,1.02,0,92,6,21,2864
0,295.88,1.02,0,40,6,19,3612
0,295.88,1.02,0,40,10,19,3612
0,292.72,1.02,0,90,6,12,4385
0,292.72,1.02,0,90,5,12,4385
0,292.72,1.02,0,90,2,12,4385
0,293.91,1.02,0,90,6,12,5011
0,293.91,1.02,0,90,10,12,5011
0,274.74,1.02,0,90,6,10,4674
0,274.74,1.02,0,90,5,10,4674
0,274.74,1.02,0,90,3,10,4674
0,285.57,1.02,0,90,6,7,1734
0,285.57,1.02,0,90,10,7,1734
0,284.35,1.02,0,90,6,11,3929
0,284.35,1.02,0,90,5,11,3929
0,284.35,1.02,0,90,10,11,3929
0,284.35,1.02,0,90,2,11,3929
0,284.58,1.02,0,90,6,12,4349
0,284.58,1.02,0,90,5,12,4349
0,284.58,1.02,0,90,2,12,4349
0,285.29,1.02,0,90,6,20,2577
0,285.29,1.02,0,90,5,20,2577
0,285.29,1.02,0,90,10,20,2577
0,285.29,1.02,0,90,2,20,2577
0,276.02,1.02,0,90,6,9,5536
0,276.02,1.02,0,90,2,9,5536
0,278.39,1.02,0,90,6,17,6048
0,278.39,1.02,0,90,2,17,6048
0,286.86,1.02,0,90,6,17,5922
0,286.86,1.02,0,90,10,17,5922
0,282.16,1.02,0,90,6,6,5640
0,282.16,1.02,0,90,5,6,5640
0,285.75,1.02,0,90,6,16,6321
0,285.75,1.02,0,90,5,16,6321
